na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,cell_id,treatment,cell_line,normrr
30.96712188,69.03287813,2214.842732,1164.410195,epithelial,20.89302082,79.10697911,708.2648494,380.4830383,938.6800297,3124.554066,MCF7_cntrl_01_154,control,MCF7,0.830465077
33.54253425,66.45746575,2316.829947,923.2494064,epithelial,19.64082329,80.35917616,427.2245461,419.738649,1052.069455,4440.184567,MCF7_cntrl_05_190,control,MCF7,0.830625358
30.1460888,69.8539112,2357.871639,1244.210423,epithelial,20.49615863,79.50384134,774.5834875,451.6690616,1013.570156,3226.565639,MCF7_cntrl_01_91,control,MCF7,0.830709699
36.52947957,63.47052043,2202.945784,1119.978239,epithelial,18.86009204,81.13990803,526.2355035,414.914836,1061.30218,5279.294282,MCF7_cntrl_05_22,control,MCF7,0.83073961
32.95702584,67.04297416,2294.291576,1193.71097,epithelial,22.36194439,77.63805579,699.3717269,405.1281239,1025.180874,3381.711595,MCF7_cntrl_07_237,control,MCF7,0.830748913
32.79565065,67.20434935,2310.389057,915.6130835,epithelial,19.65262811,80.34737184,472.466266,411.9909649,1028.696928,3218.627013,MCF7_cntrl_05_87,control,MCF7,0.8310872
32.00547615,67.99452385,2259.934447,1121.209131,epithelial,21.40186316,78.59813641,641.5160222,415.5228468,1002.26156,3119.66094,MCF7_cntrl_07_185,control,MCF7,0.831087801
31.51132699,68.48867301,2276.001158,1292.256435,epithelial,20.6962493,79.30375057,800.3642967,406.7617472,986.2794764,3316.5977,MCF7_cntrl_02_53,control,MCF7,0.831126336
29.09023322,70.90976678,2307.478125,1331.991556,epithelial,21.50942981,78.49057018,822.5956118,427.549625,963.196059,3318.726102,MCF7_cntrl_01_81,control,MCF7,0.831264283
32.53484599,67.46515401,2258.195237,654.1750512,epithelial,16.91050097,83.08949889,335.5697124,396.0927245,999.5272475,2639.596673,MCF7_cntrl_04_248,control,MCF7,0.831359379
30.31359048,69.68640952,2214.094476,1275.238111,epithelial,20.95301194,79.04698809,796.0299429,372.7263429,926.120464,3470.366187,MCF7_cntrl_01_247,control,MCF7,0.832179706
32.19088344,67.80911656,2317.975223,1177.500945,epithelial,19.38808805,80.61191334,702.0842484,421.6370191,1029.575369,3856.054981,MCF7_cntrl_07_139,control,MCF7,0.832306348
33.40386572,66.59613428,2280.628491,815.7236908,epithelial,18.19195756,81.808042,400.229067,414.7050173,1035.195662,3453.129803,MCF7_cntrl_08_86,control,MCF7,0.832402239
30.24532997,69.75467003,2309.676473,1257.577456,epithelial,21.0534679,78.94653191,774.4585497,416.0496182,975.9356342,3412.507844,MCF7_cntrl_01_78,control,MCF7,0.832950406
32.5254105,67.4745895,2293.3954,987.4984596,epithelial,20.82916986,79.17082989,532.5827358,403.79827,1014.34407,3187.604614,MCF7_cntrl_06_209,control,MCF7,0.832979282
34.57912686,65.42087314,2214.1087,832.9206901,epithelial,18.60211807,81.39788161,420.4023517,397.1349329,1018.019107,3242.86459,MCF7_cntrl_08_224,control,MCF7,0.833329833
32.44631681,67.55368319,2297.751086,997.0156317,epithelial,20.90251677,79.09748364,506.1020499,422.409289,1026.835985,3481.535445,MCF7_cntrl_06_211,control,MCF7,0.833453955
36.79182704,63.20817296,2260.154248,922.9057852,epithelial,18.86440321,81.13559656,481.7795927,424.7079447,1094.525712,3311.924327,MCF7_cntrl_08_125,control,MCF7,0.833602797
30.12830854,69.87169146,2253.120264,1316.521819,epithelial,20.54144111,79.45855923,812.5232439,415.9461626,959.2874113,3437.391833,MCF7_cntrl_01_43,control,MCF7,0.833739819
33.51442677,66.48557323,2372.230706,643.3422272,epithelial,13.42351004,86.57648929,316.5582487,398.2528662,1057.480082,3296.868558,MCF7_cntrl_03_117,control,MCF7,0.833878816
32.28089616,67.71910384,2270.729602,1305.447784,epithelial,21.34926306,78.65073687,817.1757756,414.3891634,1003.275293,3328.086435,MCF7_cntrl_01_66,control,MCF7,0.834131832
31.15947683,68.84052317,2264.225017,1167.378643,epithelial,21.84233276,78.15766696,713.8508258,399.0768583,971.456101,3280.47141,MCF7_cntrl_02_176,control,MCF7,0.834296658
30.91891923,69.08108077,2197.549615,1217.463146,epithelial,19.99538236,80.00461795,763.4625171,375.7605983,931.8352656,3161.789594,MCF7_cntrl_01_172,control,MCF7,0.834457222
34.03735152,65.96264848,2336.188809,776.9234214,epithelial,19.22237776,80.7776223,386.5603194,406.9371163,1061.001833,2740.699017,MCF7_cntrl_04_62,control,MCF7,0.834984712
33.09898906,66.90101094,2252.380582,975.8549704,epithelial,20.03524423,79.96475555,517.928869,426.3196878,1025.64506,3178.035711,MCF7_cntrl_05_54,control,MCF7,0.834991625
33.1341373,66.8658627,2287.613768,1250.338571,epithelial,20.72776456,79.27223548,773.3702342,403.871406,1017.599052,3275.33913,MCF7_cntrl_02_193,control,MCF7,0.835075749
29.95817778,70.04182222,2265.323475,1213.410021,epithelial,21.08413949,78.91586065,752.5267725,407.0825697,953.7376311,3177.412434,MCF7_cntrl_01_73,control,MCF7,0.835317328
32.67722143,67.32277857,2312.148894,917.0981154,epithelial,19.75062108,80.24937827,495.344891,434.5107673,1041.707099,3110.717283,MCF7_cntrl_05_145,control,MCF7,0.835479648
32.48647882,67.51352118,2305.99639,699.2370813,epithelial,19.32778252,80.67221789,342.3366446,402.2206096,1016.634793,2331.509324,MCF7_cntrl_04_185,control,MCF7,0.835492604
34.22254548,65.77745452,2311.630836,913.5174394,epithelial,19.23051577,80.7694838,499.7253328,448.2372653,1079.37588,3138.939237,MCF7_cntrl_05_4,control,MCF7,0.835525993
30.81645945,69.18354055,2288.453586,853.485164,epithelial,18.88866956,81.1113298,436.6827731,403.3150786,980.8832271,3307.074786,MCF7_cntrl_08_109,control,MCF7,0.835751965
31.13579687,68.86420313,2237.36191,1249.501004,epithelial,20.39069342,79.609307,773.1839104,391.4339075,957.9029705,3943.675231,MCF7_cntrl_02_103,control,MCF7,0.83579721
31.17444258,68.82555744,2373.40062,1305.365227,epithelial,21.36755133,78.63244882,804.4278357,421.3541798,1005.871841,3393.810494,MCF7_cntrl_01_141,control,MCF7,0.836001425
32.04276697,67.95723303,2331.585475,762.6940082,epithelial,19.45289261,80.54710788,379.8450348,422.2066531,1029.438387,2608.16306,MCF7_cntrl_04_221,control,MCF7,0.836955981
