na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,base_name,treatment,cell_line,normrr
30.3480479,69.6519521,2323.680981,1247.573322,epithelial,21.33140135,78.66859883,767.1674346,410.9461051,983.9967174,3449.993544,MCF7_cntrl_02_167,control,MCF7,0.878643874
33.70010246,66.29989754,2304.179825,860.4537229,epithelial,18.18378532,81.81621532,446.7006575,405.5270579,1042.460936,3384.144207,MCF7_cntrl_05_166,control,MCF7,0.878750365
30.76487483,69.23512517,2370.69606,1048.463663,epithelial,20.16897431,79.83102548,614.5736467,419.4024801,1015.908666,3315.769344,MCF7_cntrl_07_206,control,MCF7,0.87887441
35.7394929,64.2605071,2272.41164,930.5346096,epithelial,18.85700257,81.14299744,469.2727298,442.991781,1093.194989,3858.863176,MCF7_cntrl_05_123,control,MCF7,0.878923547
32.37934876,67.62065124,2324.238012,775.7451932,epithelial,17.81062118,82.18937922,415.8748829,418.0071025,1031.600158,2973.165752,MCF7_cntrl_04_210,control,MCF7,0.879032494
31.55613067,68.44386933,2376.430254,874.866012,epithelial,20.06473598,79.93526373,461.8648918,416.7346171,1031.83719,3369.286452,MCF7_cntrl_05_63,control,MCF7,0.879035084
31.5644649,68.4355351,2313.92551,989.4428649,epithelial,20.96400421,79.03599589,561.9140076,414.1515427,1007.906847,3195.38407,MCF7_cntrl_06_153,control,MCF7,0.879127078
33.90331674,66.09668326,2312.991763,926.1166054,epithelial,18.34216821,81.65783235,505.6437645,413.2923549,1054.103306,3584.779712,MCF7_cntrl_08_8,control,MCF7,0.879134905
36.09465956,63.90534044,2283.781059,620.2714962,epithelial,15.4497185,84.55028107,311.9470319,391.8680721,1072.17963,3253.071647,MCF7_cntrl_03_112,control,MCF7,0.879176765
32.1226553,67.8773447,2401.651089,823.6423278,epithelial,17.17942278,82.82057711,404.4499605,427.9474384,1058.035861,3517.39606,MCF7_cntrl_04_73,control,MCF7,0.879303714
30.99528827,69.00471173,2231.069274,1218.650515,epithelial,21.17441428,78.82558595,738.5979832,384.0753128,950.6371495,3769.426531,MCF7_cntrl_01_242,control,MCF7,0.879370376
31.65901875,68.34098125,2404.60625,1192.688359,epithelial,19.61948379,80.38051875,692.970875,442.78925,1055.710476,3182.561875,MCF7_cntrl_07_196,control,MCF7,0.879543141
31.74728398,68.25271602,2295.266548,970.1698201,epithelial,20.65580357,79.34419679,523.8941874,422.5880811,1012.714161,3363.227686,MCF7_cntrl_06_104,control,MCF7,0.879626342
31.92327593,68.07672407,2281.875727,1188.670765,epithelial,21.95109597,78.04890383,728.7011052,391.4402435,987.3099485,3191.559026,MCF7_cntrl_02_106,control,MCF7,0.879718121
33.66784433,66.33215567,2327.155517,907.4283264,epithelial,17.11871217,82.88128769,439.9379335,386.6677291,1030.388851,4009.509409,MCF7_cntrl_03_10,control,MCF7,0.879810415
33.25938989,66.74061011,2237.212843,1205.639424,epithelial,21.17031103,78.82968908,745.4124314,392.0077518,997.6161414,3174.189728,MCF7_cntrl_02_191,control,MCF7,0.879855551
30.43006465,69.56993535,2295.380606,1252.904066,epithelial,20.9823195,79.01768105,764.1827728,404.0708478,974.6158175,3809.43557,MCF7_cntrl_01_48,control,MCF7,0.879864801
30.69839691,69.30160309,2325.081489,785.423212,epithelial,18.95825313,81.041747,402.7918076,423.9399719,1005.864126,3103.341065,MCF7_cntrl_04_119,control,MCF7,0.880049684
33.46363932,66.53636068,2294.192937,1128.601927,epithelial,21.25337146,78.74662856,650.4644323,408.3076165,1035.030235,3167.684143,MCF7_cntrl_07_229,control,MCF7,0.880177008
33.56681141,66.43318859,2292.094511,1120.106599,epithelial,20.73052587,79.26947447,648.1925193,415.7456875,1043.285944,3257.89238,MCF7_cntrl_07_127,control,MCF7,0.880399607
29.14141833,70.85858167,2347.840073,1278.76412,epithelial,20.21106985,79.78893018,779.7243122,406.4417169,963.2396472,3374.143064,MCF7_cntrl_02_44,control,MCF7,0.880697251
33.51993719,66.48006281,2324.210448,1088.947236,epithelial,20.76989108,79.23010856,630.6899738,426.4918326,1058.308537,3226.216198,MCF7_cntrl_07_42,control,MCF7,0.880894869
32.27386632,67.72613368,2321.908969,674.4272451,epithelial,14.16745265,85.83254826,326.2960719,409.8851391,1022.601659,3548.27265,MCF7_cntrl_03_56,control,MCF7,0.880936529
36.26035639,63.73964361,2283.321059,828.2005382,epithelial,18.1731623,81.82683825,402.5112053,436.7222835,1103.837903,3792.737651,MCF7_cntrl_04_230,control,MCF7,0.881198449
33.39803368,66.60196632,2242.011436,935.5831602,epithelial,14.25688943,85.74310875,380.7298052,396.7940705,1007.514388,8692.737334,MCF7_cntrl_03_255,control,MCF7,0.881264571
31.30075938,68.69924063,2327.487308,1246.773069,epithelial,22.18557711,77.81442291,776.3554139,404.3096683,997.7324507,3250.908846,MCF7_cntrl_02_62,control,MCF7,0.881433092
32.18342602,67.81657398,2339.704853,1138.334075,epithelial,20.71776489,79.28223517,672.3444183,430.6555527,1040.772017,3250.718866,MCF7_cntrl_07_101,control,MCF7,0.881498843
34.78933385,65.21066615,2363.584796,977.253184,epithelial,19.24621992,80.75378024,495.6514386,447.5816761,1108.819522,3599.749803,MCF7_cntrl_05_38,control,MCF7,0.881950811
32.16445443,67.83554557,2297.755494,1170.688997,epithelial,21.1927679,78.80723219,673.0217975,422.4245063,1021.494325,3316.083638,MCF7_cntrl_07_46,control,MCF7,0.88215962
29.37031978,70.62968022,2331.182143,1231.422987,epithelial,20.48440721,79.51559379,751.0942692,410.3665,961.4257779,3360.219319,MCF7_cntrl_02_23,control,MCF7,0.882212295
32.8531609,67.1468391,2331.154327,1122.302048,epithelial,22.84862455,77.15137488,637.1351987,408.9891603,1035.433341,3086.562433,MCF7_cntrl_07_162,control,MCF7,0.882286597
32.1456142,67.8543858,2359.683905,798.3485709,epithelial,18.29382185,81.70617704,405.1153763,439.531716,1051.254442,3446.517822,MCF7_cntrl_04_251,control,MCF7,0.882291185
32.86953907,67.13046093,2324.876556,1179.315332,epithelial,20.86918238,79.13081673,705.0412384,403.288298,1026.416277,3088.876762,MCF7_cntrl_01_106,control,MCF7,0.882389671
32.31715231,67.68284769,2322.856871,935.4135699,epithelial,19.37315493,80.6268455,508.3607386,432.8278118,1039.522909,3100.736927,MCF7_cntrl_05_76,control,MCF7,0.882428959
34.27250704,65.72749296,2315.3,967.7361119,epithelial,19.28414721,80.71585208,511.6446676,412.2524225,1059.874255,3585.756155,MCF7_cntrl_08_16,control,MCF7,0.88252484
34.30130552,65.69869448,2349.374161,825.1083806,epithelial,18.64262734,81.35737213,426.2889197,425.6099894,1080.676543,3551.159554,MCF7_cntrl_04_204,control,MCF7,0.882660039
33.99916932,66.00083068,2241.95125,1096.476342,epithelial,20.30397897,79.69602106,649.9834515,406.4863144,1025.950475,3156.919989,MCF7_cntrl_07_215,control,MCF7,0.88267603
34.00284446,65.99715554,2287.03931,854.4612675,epithelial,17.88028452,82.11971512,430.4644129,397.2326243,1035.389965,3983.515365,MCF7_cntrl_08_206,control,MCF7,0.882711625
32.56745779,67.43254221,2234.091293,1199.30576,epithelial,20.96337332,79.03662647,741.4322091,402.9301141,991.9912135,3123.165023,MCF7_cntrl_02_149,control,MCF7,0.882717097
33.03907358,66.96092642,2367.344041,835.0390605,epithelial,18.70593412,81.29406586,438.8980345,415.4639637,1057.504051,2782.359702,MCF7_cntrl_04_227,control,MCF7,0.882798549
33.82715723,66.17284277,2276.364811,850.6097921,epithelial,20.23117656,79.76882342,458.6434085,401.1371038,1032.509173,2930.258362,MCF7_cntrl_08_55,control,MCF7,0.882799686
34.70026356,65.29973644,2298.32099,919.0121529,epithelial,17.59819949,82.40180056,477.870293,429.0352864,1073.308918,3675.871478,MCF7_cntrl_08_47,control,MCF7,0.883022069
29.99467874,70.00532126,2377.564339,695.0756726,epithelial,14.84480657,85.15519324,319.5039152,393.1826121,985.3198992,5219.000856,MCF7_cntrl_03_222,control,MCF7,0.883132206
33.04077369,66.95922631,2362.654686,1114.299941,epithelial,21.05798805,78.94201224,667.1436861,437.937547,1071.041968,3295.337395,MCF7_cntrl_07_250,control,MCF7,0.883140368
32.99121391,67.00878609,2319.67581,623.7597133,epithelial,14.36377805,85.63622212,309.3610459,405.5549205,1034.676149,3410.032227,MCF7_cntrl_03_153,control,MCF7,0.883328291
32.40850227,67.59149773,2338.304215,664.8505227,epithelial,14.51112562,85.4888736,332.6685789,403.5669345,1027.160207,3339.808275,MCF7_cntrl_03_84,control,MCF7,0.883462504
34.71819733,65.28180267,2357.6884,1834.767558,epithelial,17.1029412,82.89705893,448.104752,423.80548,1092.49405,21051.1194,MCF7_cntrl_04_95,control,MCF7,0.883485351
33.50931246,66.49068754,2360.857841,1171.968971,epithelial,18.41842545,81.58157465,480.985542,444.5775551,1077.527722,10825.92592,MCF7_cntrl_05_163,control,MCF7,0.88348886
33.0383144,66.9616856,2322.029455,1167.835526,epithelial,20.1691396,79.83086013,686.5357881,415.3248288,1039.672215,3204.529432,MCF7_cntrl_07_167,control,MCF7,0.883795341
30.75870409,69.241296,2414.247089,1245.92351,epithelial,20.88307539,79.11692429,769.0537784,466.7148444,1050.202052,3247.407371,MCF7_cntrl_01_129,control,MCF7,0.883879207
30.96017842,69.03982158,2382.763651,873.5851173,epithelial,19.17116205,80.82883747,455.8817512,433.3545019,1033.57809,3266.720866,MCF7_cntrl_05_177,control,MCF7,0.884062309
30.91428238,69.08571762,2373.534059,1360.825866,epithelial,22.04402429,77.95597632,774.9246735,423.4825089,1015.065847,5829.440772,MCF7_cntrl_02_82,control,MCF7,0.884074374
30.81690273,69.18309727,2396.580273,1108.023926,epithelial,20.73981866,79.26018014,665.4566055,446.1079609,1042.754749,3089.339309,MCF7_cntrl_07_105,control,MCF7,0.884202919
35.02382526,64.97617474,2355.919501,1123.478533,epithelial,21.26541636,78.7345839,666.1145715,443.2183159,1107.183665,3198.069999,MCF7_cntrl_07_8,control,MCF7,0.884232394
33.36592692,66.63407308,2198.995769,914.4023013,epithelial,20.52689,79.4731117,505.3217808,391.7463077,993.5220951,3009.072808,MCF7_cntrl_06_232,control,MCF7,0.884241485
29.7227871,70.2772129,2214.90129,969.1244447,epithelial,18.90871538,81.09128333,548.3102849,402.1660323,937.6108371,3070.258473,MCF7_cntrl_06_164,control,MCF7,0.88425378
33.5361564,66.4638436,2269.864567,833.9255049,epithelial,18.24899697,81.75100304,451.7846625,413.3812483,1031.314844,3086.464202,MCF7_cntrl_04_150,control,MCF7,0.884277095
33.70155548,66.29844452,2276.009178,1037.854551,epithelial,20.87789508,79.12210483,614.1075966,401.0413493,1029.436996,2886.037353,MCF7_cntrl_07_204,control,MCF7,0.884356344
29.83430909,70.16569091,2426.366904,1190.465023,epithelial,21.29942329,78.70057664,731.2385553,454.975941,1031.419279,3208.686054,MCF7_cntrl_01_174,control,MCF7,0.884407793
32.04585299,67.95414701,2333.525313,949.4565864,epithelial,19.70786884,80.29213116,527.9116301,428.5962057,1035.80378,3013.612283,MCF7_cntrl_05_72,control,MCF7,0.884691897
30.80148188,69.19851812,2277.4868,837.7468177,epithelial,17.32470079,82.67529865,436.2503529,416.5861812,987.4015832,3470.378261,MCF7_cntrl_08_185,control,MCF7,0.884775507
29.99397582,70.00602418,2315.038238,1249.645264,epithelial,19.37294234,80.62705764,773.3612971,406.8720451,966.641447,3356.120672,MCF7_cntrl_02_100,control,MCF7,0.884781332
32.26862233,67.73137767,2372.43253,906.1192243,epithelial,19.54157993,80.45841978,507.8785304,456.0740692,1067.207318,2858.260251,MCF7_cntrl_06_195,control,MCF7,0.884856541
29.63767937,70.36232063,2370.10746,894.9791029,epithelial,17.53273572,82.46726389,477.323725,437.3480476,1006.500387,3157.212187,MCF7_cntrl_05_136,control,MCF7,0.884890887
32.81915681,67.18084319,2446.806027,842.2951484,epithelial,18.25678528,81.74321572,442.0261954,445.0937985,1098.520408,3302.511332,MCF7_cntrl_04_47,control,MCF7,0.884924035
31.03177033,68.96822967,2331.633791,912.3496836,epithelial,20.40853781,79.591462,477.626292,420.4534038,1007.913604,3240.985434,MCF7_cntrl_08_26,control,MCF7,0.884966706
34.23458583,65.76541417,2325.155738,1056.915824,epithelial,21.38440817,78.61559188,601.4763195,438.2754714,1080.326731,3526.91858,MCF7_cntrl_07_38,control,MCF7,0.885023293
31.48095172,68.51904828,2277.445517,1145.252878,epithelial,21.0133071,78.98669314,665.808573,406.5006609,992.5494915,3364.383789,MCF7_cntrl_07_85,control,MCF7,0.885141998
31.35855165,68.64144835,2285.776816,990.3393969,epithelial,20.12646613,79.8735338,559.8093559,439.250266,1014.533842,3400.82161,MCF7_cntrl_06_8,control,MCF7,0.885199121
32.78503301,67.21496699,2307.35599,1100.840622,epithelial,20.97870148,79.02129811,636.2667244,415.5864034,1032.747192,3332.585601,MCF7_cntrl_07_182,control,MCF7,0.885318324
33.14439738,66.85560262,2285.981095,1109.799655,epithelial,20.22017014,79.77983061,637.6974117,412.43835,1031.144069,3539.546283,MCF7_cntrl_07_113,control,MCF7,0.885360377
33.73419595,66.26580405,2355.161081,1024.588386,epithelial,20.94705847,79.05294025,606.8852432,449.085973,1089.453968,2954.380027,MCF7_cntrl_07_254,control,MCF7,0.885404285
33.00711857,66.99288143,2283.478632,1155.257626,epithelial,20.65442966,79.34557071,673.0801642,422.7227231,1033.61168,3358.033951,MCF7_cntrl_07_155,control,MCF7,0.885422988
31.96224094,68.03775906,2387.106309,861.0395226,epithelial,19.34360112,80.6563994,480.6410403,466.0183557,1075.395906,2877.246805,MCF7_cntrl_04_52,control,MCF7,0.885426631
33.63828324,66.36171676,2252.140362,1100.248991,epithelial,21.58110022,78.41890047,645.745405,408.2134895,1024.056756,3075.94669,MCF7_cntrl_07_213,control,MCF7,0.885438572
27.98760756,72.01239244,2322.557479,909.1509796,epithelial,22.1971303,77.80287069,508.5070613,407.5278992,941.3088808,3236.092235,MCF7_cntrl_06_220,control,MCF7,0.885562608
32.00740692,67.99259308,2364.118588,901.0068328,epithelial,19.77796228,80.22203809,473.6802637,429.5256326,1041.092771,3215.533388,MCF7_cntrl_05_148,control,MCF7,0.885638469
31.28753979,68.71246021,2190.430727,1185.497597,epithelial,21.35518852,78.64481165,707.7602173,378.1093183,943.403214,3302.48683,MCF7_cntrl_07_130,control,MCF7,0.885652791
32.69879517,67.30120483,2298.665103,761.0865616,epithelial,17.90032844,82.09967109,409.3524831,426.8954966,1034.485271,2796.380462,MCF7_cntrl_04_59,control,MCF7,0.88608253
34.75855756,65.24144244,2317.463918,1094.937407,epithelial,21.37525502,78.62474492,631.2818204,423.156622,1076.418702,3545.237679,MCF7_cntrl_07_242,control,MCF7,0.886101758
33.67113012,66.32886988,2348.702157,1137.914914,epithelial,18.33696608,81.66303408,397.9600431,431.1313241,1072.48915,9902.090229,MCF7_cntrl_04_33,control,MCF7,0.886122002
31.5641973,68.4358027,2328.309081,871.9292569,epithelial,18.92848915,81.07150886,361.1574789,411.6453568,1014.174783,5874.570135,MCF7_cntrl_04_197,control,MCF7,0.886143788
33.5773174,66.4226826,2314.42326,1079.967594,epithelial,20.94264918,79.05735087,636.9574292,443.7971446,1067.110438,2978.014814,MCF7_cntrl_07_45,control,MCF7,0.88617463
35.64401045,64.35598955,2239.120224,1128.919795,epithelial,19.46691222,80.53308851,674.1550149,419.4227537,1063.208768,3656.415045,MCF7_cntrl_07_100,control,MCF7,0.886249402
33.92802769,66.07197231,2300.279923,1084.839925,epithelial,21.34790315,78.65209767,646.9856154,445.2162615,1068.807867,3533.682908,MCF7_cntrl_07_175,control,MCF7,0.886352859
31.90918437,68.09081563,2400.254504,912.6206539,epithelial,19.40182666,80.59817349,485.9368793,451.7328235,1068.95987,3376.894097,MCF7_cntrl_05_101,control,MCF7,0.886602849
32.00690456,67.99309544,2284.482596,993.9941527,epithelial,21.54531636,78.45468385,579.0454656,401.5833825,1001.158903,2931.055263,MCF7_cntrl_06_108,control,MCF7,0.886874042
32.24794512,67.75205488,2294.394494,1134.120305,epithelial,20.31308108,79.68691907,663.0483342,419.8503281,1020.807835,3512.832994,MCF7_cntrl_07_15,control,MCF7,0.886906589
31.19970797,68.80029203,2355.276377,1116.906434,epithelial,21.79271744,78.20728379,726.8207775,440.5762319,1024.924992,2775.229101,MCF7_cntrl_02_217,control,MCF7,0.887105492
32.58159645,67.41840355,2250.290373,748.9216458,epithelial,17.7027852,82.29721428,402.4514531,396.4451652,998.7776283,2617.069142,MCF7_cntrl_04_141,control,MCF7,0.887325505
33.34766247,66.65233753,2257.617263,863.2541147,epithelial,16.10288681,83.89711206,453.1279675,410.2244305,1022.511721,11870.67428,MCF7_cntrl_03_20,control,MCF7,0.887345261
30.30989474,69.69010526,2228.042201,1119.247543,epithelial,20.94821505,79.05178467,651.2095029,393.0780981,946.4491863,3468.10905,MCF7_cntrl_07_11,control,MCF7,0.887408343
31.98620348,68.01379652,2396.901137,773.3924056,epithelial,18.46190028,81.53810005,422.2196617,425.7582993,1052.883598,3110.340063,MCF7_cntrl_04_215,control,MCF7,0.887649806
30.27485,69.72515,2256.345588,1197.898103,epithelial,21.12667125,78.87332889,733.7244608,399.5756732,955.730329,3120.69219,MCF7_cntrl_02_120,control,MCF7,0.887679915
33.86565758,66.13434242,2307.564328,734.8025319,epithelial,15.384516,84.61548409,366.6048669,401.0127727,1042.869825,3703.391912,MCF7_cntrl_03_61,control,MCF7,0.887721455
32.12049788,67.87950212,2325.326984,823.5374815,epithelial,18.47743456,81.52256474,395.1805598,409.6792513,1023.004455,4026.864074,MCF7_cntrl_04_121,control,MCF7,0.887795209
33.07859924,66.92140076,2308.339823,842.2169034,epithelial,19.25645286,80.74354719,449.3097253,421.8464495,1040.948946,2906.988503,MCF7_cntrl_05_89,control,MCF7,0.88788871
33.78901,66.21099,2380.288,1011.230096,epithelial,19.31704,80.68296,549.3491,476.5574,1112.995466,2852.193,MCF7_cntrl_07_34,control,MCF7,0.888077112
32.06463602,67.93536398,2175.009195,1306.580926,epithelial,19.87224863,80.12775134,812.2155402,394.3953333,954.8866916,3344.966571,MCF7_cntrl_01_131,control,MCF7,0.888173587
32.23955157,67.76044843,2291.555125,655.2197302,epithelial,14.26447807,85.73552137,325.772561,392.2535188,1000.982891,3647.675972,MCF7_cntrl_03_130,control,MCF7,0.888248554
31.24572,68.75428,2165.582,1026.820855,epithelial,15.12464852,84.87536,681.5584,367.8852,929.4321212,2652.364,MCF7_cntrl_07_43,control,MCF7,0.888384587
29.540675,70.459325,2401.209375,1010.417383,epithelial,19.76620729,80.23379375,606.2635,447.7364583,1015.586581,3178.520729,MCF7_cntrl_07_140,control,MCF7,0.888583203
33.10811978,66.89188022,2315.294953,876.6005487,epithelial,19.25955772,80.74044159,485.6739561,437.6726636,1056.472553,2950.667291,MCF7_cntrl_05_217,control,MCF7,0.888589738
31.93606816,68.06393184,2283.654776,672.9788631,epithelial,16.53584212,83.46415739,353.8442306,389.7663959,990.4213188,3153.890314,MCF7_cntrl_03_156,control,MCF7,0.888699818
30.7991657,69.2008343,2338.017004,933.4460111,epithelial,20.38676954,79.61323058,526.178248,425.9803827,1009.466525,2701.27617,MCF7_cntrl_06_64,control,MCF7,0.888712055
31.88409847,68.11590153,2369.997527,882.4587975,epithelial,18.43215367,81.56784621,458.2900282,442.1678916,1054.914385,3510.301115,MCF7_cntrl_05_208,control,MCF7,0.888741464
30.85727668,69.14272332,2236.975803,1157.910701,epithelial,20.46291511,79.53708396,709.153215,388.5356554,952.4132044,3166.913155,MCF7_cntrl_01_212,control,MCF7,0.888773147
33.59782347,66.40217653,2294.290707,1124.686771,epithelial,20.89565127,79.1043486,667.0191054,414.2638515,1042.812741,3137.362484,MCF7_cntrl_07_177,control,MCF7,0.888881643
32.20767205,67.79232795,2334.783233,813.8098536,epithelial,20.3333376,79.66666254,432.4516595,413.2956877,1030.696888,3044.348211,MCF7_cntrl_04_113,control,MCF7,0.888911121
35.28555329,64.71444671,2299.376667,840.6202858,epithelial,18.04414694,81.95585297,443.9568443,432.0614649,1087.929525,3168.439053,MCF7_cntrl_04_26,control,MCF7,0.888971433
31.10067539,68.89932461,2361.987383,1141.178569,epithelial,22.62810118,77.37189864,711.0921953,427.2530664,1020.528093,2900.471824,MCF7_cntrl_01_199,control,MCF7,0.888992983
32.39094203,67.60905797,2396.17846,902.2354063,epithelial,19.01593396,80.98406596,481.2954047,424.6752246,1059.434673,3161.804138,MCF7_cntrl_08_226,control,MCF7,0.889065536
34.56052591,65.43947409,2279.740664,517.6240064,epithelial,12.03655369,87.96344447,256.8361558,385.0982724,1037.667693,2629.93195,MCF7_cntrl_03_143,control,MCF7,0.889120785
32.96603431,67.03396569,2426.556902,913.580202,epithelial,18.81685665,81.18314381,481.2555959,447.3675235,1094.331907,4220.042347,MCF7_cntrl_05_60,control,MCF7,0.889123507
33.13029931,66.86970069,2223.742646,882.2406628,epithelial,19.66320497,80.33679541,449.7409715,418.6036632,1013.519,3383.997378,MCF7_cntrl_08_193,control,MCF7,0.889131892
30.50613023,69.49386977,2332.732093,825.6218608,epithelial,18.41941698,81.58058372,422.5124419,410.8133953,995.9721652,2824.429767,MCF7_cntrl_04_70,control,MCF7,0.889216209
33.13953278,66.86046722,2292.976505,1099.624704,epithelial,21.4195759,78.58042411,643.2963057,412.8449526,1032.289588,3183.719095,MCF7_cntrl_07_58,control,MCF7,0.889505847
31.7790875,68.2209125,2283.115333,1109.204047,epithelial,21.61484722,78.38515293,693.4729708,389.66375,979.1429815,2764.692475,MCF7_cntrl_01_215,control,MCF7,0.889627096
32.04554528,67.95445472,2307.114387,875.3624502,epithelial,20.44669034,79.55330909,502.1464132,447.9945,1035.535279,2943.852561,MCF7_cntrl_06_4,control,MCF7,0.889868163
33.91039109,66.08960891,2412.389741,862.5389492,epithelial,17.89785935,82.10213995,405.4518365,440.8448534,1104.743767,4556.289382,MCF7_cntrl_04_174,control,MCF7,0.889963614
34.74978645,65.25021355,2338.93244,704.8665695,epithelial,18.58099204,81.41900696,358.0776982,437.6331898,1094.489045,2977.256542,MCF7_cntrl_04_225,control,MCF7,0.889978794
32.45069142,67.54930858,2314.753955,732.5090814,epithelial,19.32871366,80.67128755,386.1420713,406.9948694,1019.887154,2883.649709,MCF7_cntrl_04_103,control,MCF7,0.889994607
30.77882822,69.22117178,2326.224636,971.0598754,epithelial,20.09335029,79.90665028,543.5490155,416.3349607,1001.096298,3025.119026,MCF7_cntrl_06_25,control,MCF7,0.890018387
34.28243336,65.71756664,2372.037859,853.1027726,epithelial,19.04232781,80.95767236,455.41352,447.4592363,1103.605097,3075.01285,MCF7_cntrl_05_197,control,MCF7,0.890282583
30.03797381,69.96202619,2346.197035,1195.798373,epithelial,21.97096385,78.02903677,730.6765961,417.4102143,993.4269029,3304.926359,MCF7_cntrl_07_97,control,MCF7,0.890311132
32.24317231,67.75682769,2382.814587,1122.225218,epithelial,18.05785712,81.94214347,424.1952293,447.3876446,1069.855374,11684.39008,MCF7_cntrl_08_216,control,MCF7,0.890357286
32.10224329,67.89775671,2333.797257,848.4173073,epithelial,17.97170732,82.02829264,445.8654666,425.2714759,1034.031464,3275.892707,MCF7_cntrl_05_134,control,MCF7,0.890357517
33.21817529,66.78182471,2310.409165,965.9593153,epithelial,19.06719165,80.93280768,464.1931151,408.6311326,1037.709667,4280.672995,MCF7_cntrl_08_229,control,MCF7,0.890375343
32.31235285,67.68764715,2270.678224,1042.605353,epithelial,22.54464938,77.45535019,615.0326303,414.8866732,1010.404993,3072.357158,MCF7_cntrl_07_208,control,MCF7,0.890432538
30.2329065,69.7670935,2293.435451,722.0973946,epithelial,14.06660536,85.93339524,365.3313205,370.3912872,949.6634682,3786.846809,MCF7_cntrl_03_71,control,MCF7,0.890433732
34.49855205,65.50144795,2274.998603,621.2241964,epithelial,15.48868753,84.51131237,310.8339937,404.7109589,1043.871237,3239.696394,MCF7_cntrl_03_214,control,MCF7,0.890440296
32.17509228,67.82490772,2347.455434,978.7115484,epithelial,20.99965583,79.00034349,544.7792502,432.5927203,1043.086363,3215.700347,MCF7_cntrl_06_199,control,MCF7,0.890447614
32.29139266,67.70860734,2327.907942,1248.505245,epithelial,20.79050353,79.20949661,494.0533191,425.9209108,1034.543944,10340.21298,MCF7_cntrl_06_112,control,MCF7,0.890461589
32.71522222,67.28477778,2193.107333,1153.68269,epithelial,17.44969496,82.55030444,539.0062689,393.2035333,974.5913932,7608.554178,MCF7_cntrl_06_251,control,MCF7,0.890514599
34.62123996,65.37876004,2247.899503,732.662136,epithelial,15.40638488,84.59361496,382.694727,391.7194622,1030.437152,3555.696097,MCF7_cntrl_03_76,control,MCF7,0.890532028
32.33423963,67.66576037,2274.525749,966.9711344,epithelial,20.15321993,79.84678064,536.9092517,422.4859097,1015.847632,3110.134047,MCF7_cntrl_06_81,control,MCF7,0.890542306
32.54863827,67.45136173,2330.199643,815.6623461,epithelial,15.43355449,84.56644458,430.8449847,419.1866735,1037.77425,3589.584337,MCF7_cntrl_03_48,control,MCF7,0.89058533
33.21746803,66.78253197,2278.965492,1008.972854,epithelial,19.63489926,80.36510025,534.7165063,415.4777104,1031.356259,5416.953325,MCF7_cntrl_06_203,control,MCF7,0.890634957
32.64934653,67.35065347,2350.097013,850.2926144,epithelial,17.35179988,82.64819958,440.7574995,419.3536155,1047.464982,3710.501132,MCF7_cntrl_08_180,control,MCF7,0.890635794
33.18788616,66.81211384,2333.761678,920.6349278,epithelial,19.93770161,80.06229882,503.1828495,416.1440173,1050.685096,3190.587529,MCF7_cntrl_08_128,control,MCF7,0.89063601
32.98472562,67.01527438,2371.887245,747.6158584,epithelial,17.56347887,82.4365197,401.3053198,445.2313747,1078.966781,2685.881876,MCF7_cntrl_04_128,control,MCF7,0.890990683
31.86930784,68.13069216,2383.201029,3496.779327,epithelial,19.47859294,80.52140641,442.7144912,436.4296471,1051.169485,39177.58965,MCF7_cntrl_04_94,control,MCF7,0.891108453
31.71444509,68.28555491,2339.389046,1071.669729,epithelial,20.69566247,79.30433659,604.3395474,418.3201936,1023.95374,3609.940425,MCF7_cntrl_07_54,control,MCF7,0.891122901
30.46511481,69.53488519,2332.564206,1033.031706,epithelial,21.7439828,78.25601747,605.775132,413.8685622,994.2966276,3097.222516,MCF7_cntrl_07_32,control,MCF7,0.891128028
29.43666479,70.56333521,2329.736385,1204.207678,epithelial,19.74250164,80.25749906,748.107662,417.7472676,962.4558557,3112.409803,MCF7_cntrl_02_126,control,MCF7,0.891266277
32.84098839,67.15901161,2314.173596,767.6212275,epithelial,16.92305054,83.0769488,408.267638,407.417603,1031.261151,2987.877554,MCF7_cntrl_04_106,control,MCF7,0.891300186
33.2316,66.7684,2308.678623,873.4232111,epithelial,17.99897976,82.00101983,470.027007,414.6493892,1038.123878,3416.372356,MCF7_cntrl_05_179,control,MCF7,0.891387686
33.65727451,66.34272549,2357.796723,836.7623092,epithelial,17.88953479,82.11046474,468.758772,425.2976639,1072.067051,3102.002423,MCF7_cntrl_04_51,control,MCF7,0.891486288
29.17536309,70.82463691,2319.091571,944.0669822,epithelial,21.41203685,78.58796296,512.019933,420.7934162,971.194723,3027.285471,MCF7_cntrl_06_129,control,MCF7,0.891487658
33.66598665,66.33401335,2296.297262,720.0907387,epithelial,19.02338164,80.97661959,360.9861624,410.6655543,1041.962033,3125.241889,MCF7_cntrl_04_147,control,MCF7,0.891503382
30.0618,69.9382,2572.67376,1030.298866,epithelial,21.22509138,78.77490917,608.216344,507.76496,1120.479207,2806.393328,MCF7_cntrl_07_24,control,MCF7,0.891598491
34.84118113,65.15881887,2354.71283,1191.217346,epithelial,19.17206528,80.82793509,581.3116038,444.8874528,1089.948014,6846.988962,MCF7_cntrl_07_3,control,MCF7,0.891681319
